,ts_code,symbol,name,area,industry,list_date
1555,300052.SZ,300052,中青宝,深圳,互联网,20100211
1556,300053.SZ,300053,欧比特,广东,半导体,20100211
1557,300054.SZ,300054,鼎龙股份,湖北,化工原料,20100211
1558,300055.SZ,300055,万邦达,北京,环境保护,20100226
1559,300056.SZ,300056,中创环保,福建,环境保护,20100226
1560,300057.SZ,300057,万顺新材,广东,铝,20100226
1561,300058.SZ,300058,蓝色光标,北京,广告包装,20100226
1562,300059.SZ,300059,东方财富,上海,证券,20100319
1563,300061.SZ,300061,旗天科技,上海,互联网,20100319
1564,300062.SZ,300062,中能电气,福建,电气设备,20100319
1565,300063.SZ,300063,天龙集团,广东,互联网,20100326
1566,300065.SZ,300065,海兰信,北京,船舶,20100326
1567,300066.SZ,300066,三川智慧,江西,电器仪表,20100326
1568,300067.SZ,300067,安诺其,上海,染料涂料,20100421
1569,300068.SZ,300068,南都电源,浙江,电气设备,20100421
1570,300069.SZ,300069,金利华电,山西,电气设备,20100421
1571,300070.SZ,300070,碧水源,北京,环境保护,20100421
1572,300071.SZ,300071,福石控股,北京,广告包装,20100421
1573,300072.SZ,300072,海新能科,北京,环境保护,20100427
1574,300073.SZ,300073,当升科技,北京,电气设备,20100427
1575,300074.SZ,300074,华平股份,上海,软件服务,20100427
1576,300075.SZ,300075,数字政通,北京,软件服务,20100427
1577,300076.SZ,300076,GQY视讯,浙江,IT设备,20100430
1578,300077.SZ,300077,国民技术,深圳,半导体,20100430
1579,300078.SZ,300078,思创医惠,浙江,软件服务,20100430
1580,300079.SZ,300079,数码视讯,北京,通信设备,20100430
1581,300080.SZ,300080,易成新能,河南,电气设备,20100625
1582,300081.SZ,300081,恒信东方,北京,文教休闲,20100520
1583,300082.SZ,300082,奥克股份,辽宁,化工原料,20100520
1584,300083.SZ,300083,创世纪,广东,机床制造,20100520
1585,300084.SZ,300084,海默科技,甘肃,专用机械,20100520
1586,300085.SZ,300085,银之杰,深圳,软件服务,20100526
1587,300086.SZ,300086,康芝药业,海南,化学制药,20100526
1588,300087.SZ,300087,荃银高科,安徽,种植业,20100526
1589,300088.SZ,300088,长信科技,安徽,元器件,20100526
1590,300089.SZ,300089,*ST文化,广东,文教休闲,20100625
1591,300091.SZ,300091,金通灵,江苏,机械基件,20100625
1592,300092.SZ,300092,科新机电,四川,专用机械,20100708
1593,300093.SZ,300093,金刚光伏,甘肃,玻璃,20100708
1594,300094.SZ,300094,国联水产,广东,渔业,20100708
1595,300095.SZ,300095,华伍股份,江西,电气设备,20100728
1596,300096.SZ,300096,易联众,福建,软件服务,20100728
1597,300097.SZ,300097,智云股份,辽宁,专用机械,20100728
1598,300098.SZ,300098,高新兴,广东,软件服务,20100728
1599,300099.SZ,300099,精准信息,山东,电器仪表,20100806
1600,300100.SZ,300100,双林股份,浙江,汽车服务,20100806
1601,300101.SZ,300101,振芯科技,四川,通信设备,20100806
1602,300102.SZ,300102,乾照光电,福建,半导体,20100812
1603,300103.SZ,300103,达刚控股,陕西,环境保护,20100812
1604,300105.SZ,300105,龙源技术,山东,电器仪表,20100820
1605,300106.SZ,300106,西部牧业,新疆,乳制品,20100820
1606,300107.SZ,300107,建新股份,河北,化工原料,20100820
1607,300108.SZ,300108,*ST吉药,吉林,中成药,20100825
1608,300109.SZ,300109,新开源,河南,化工原料,20100825
1609,300110.SZ,300110,华仁药业,山东,化学制药,20100825
1610,300111.SZ,300111,向日葵,浙江,化学制药,20100827
1611,300112.SZ,300112,万讯自控,深圳,电器仪表,20100827
1612,300113.SZ,300113,顺网科技,浙江,互联网,20100827
1613,300114.SZ,300114,中航电测,陕西,电器仪表,20100827
1614,300115.SZ,300115,长盈精密,深圳,元器件,20100902
1615,300116.SZ,300116,保力新,陕西,电气设备,20100902
1616,300117.SZ,300117,嘉寓股份,北京,装修装饰,20100902
1617,300118.SZ,300118,东方日升,浙江,电气设备,20100902
1618,300119.SZ,300119,瑞普生物,天津,农业综合,20100917
1619,300120.SZ,300120,经纬辉开,天津,元器件,20100917
1620,300121.SZ,300121,阳谷华泰,山东,化工原料,20100917
1621,300122.SZ,300122,智飞生物,重庆,生物制药,20100928
1622,300123.SZ,300123,亚光科技,湖南,半导体,20100928
1623,300124.SZ,300124,汇川技术,深圳,电器仪表,20100928
1624,300125.SZ,300125,聆达股份,辽宁,电气设备,20101013
1625,300126.SZ,300126,锐奇股份,上海,轻工机械,20101013
1626,300127.SZ,300127,银河磁体,四川,矿物制品,20101013
1627,300128.SZ,300128,锦富技术,江苏,元器件,20101013
1628,300129.SZ,300129,泰胜风能,上海,电气设备,20101019
1629,300130.SZ,300130,新国都,深圳,IT设备,20101019
1630,300131.SZ,300131,英唐智控,深圳,元器件,20101019
1631,300132.SZ,300132,青松股份,福建,化工原料,20101026
1632,300133.SZ,300133,华策影视,浙江,影视音像,20101026
1633,300134.SZ,300134,大富科技,安徽,通信设备,20101026
1634,300135.SZ,300135,宝利国际,江苏,化工原料,20101026
1635,300136.SZ,300136,信维通信,深圳,通信设备,20101105
1636,300137.SZ,300137,先河环保,河北,环境保护,20101105
1637,300138.SZ,300138,晨光生物,河北,食品,20101105
1638,300139.SZ,300139,晓程科技,北京,元器件,20101112
1639,300140.SZ,300140,中环装备,陕西,环境保护,20101112
1640,300141.SZ,300141,和顺电气,江苏,电气设备,20101112
1641,300142.SZ,300142,沃森生物,云南,生物制药,20101112
1642,300143.SZ,300143,盈康生命,山东,医疗保健,20101209
1643,300144.SZ,300144,宋城演艺,浙江,旅游景点,20101209
1644,300145.SZ,300145,中金环境,浙江,机械基件,20101209
1645,300146.SZ,300146,汤臣倍健,广东,食品,20101215
1646,300147.SZ,300147,香雪制药,广东,中成药,20101215
1647,300148.SZ,300148,天舟文化,湖南,互联网,20101215
1648,300149.SZ,300149,睿智医药,广东,生物制药,20101222
1649,300150.SZ,300150,世纪瑞尔,北京,软件服务,20101222
1650,300151.SZ,300151,昌红科技,深圳,专用机械,20101222
1651,300152.SZ,300152,新动力,河北,环境保护,20101229
1652,300153.SZ,300153,科泰电源,上海,电气设备,20101229
1653,300154.SZ,300154,瑞凌股份,深圳,机械基件,20101229
1654,300155.SZ,300155,安居宝,广东,IT设备,20110107
1655,300157.SZ,300157,恒泰艾普,北京,石油开采,20110107
1656,300158.SZ,300158,振东制药,山西,化学制药,20110107
1657,300159.SZ,300159,ST新研,新疆,航空,20110107
1658,300160.SZ,300160,秀强股份,江苏,家用电器,20110113
1659,300161.SZ,300161,华中数控,湖北,机床制造,20110113
1660,300162.SZ,300162,雷曼光电,深圳,元器件,20110113
1661,300163.SZ,300163,先锋新材,浙江,其他建材,20110113
1662,300164.SZ,300164,通源石油,陕西,石油开采,20110113
1663,300165.SZ,300165,天瑞仪器,江苏,电器仪表,20110125
1664,300166.SZ,300166,东方国信,北京,软件服务,20110125
1665,300167.SZ,300167,迪威迅,深圳,软件服务,20110125
1666,300168.SZ,300168,万达信息,上海,软件服务,20110125
1667,300169.SZ,300169,天晟新材,江苏,塑料,20110125
1668,300170.SZ,300170,汉得信息,上海,软件服务,20110201
1669,300171.SZ,300171,东富龙,上海,医疗保健,20110201
1670,300172.SZ,300172,中电环保,江苏,环境保护,20110201
1671,300173.SZ,300173,福能东方,广东,轻工机械,20110201
1672,300174.SZ,300174,元力股份,福建,化工原料,20110201
1673,300175.SZ,300175,朗源股份,山东,食品,20110215
1674,300176.SZ,300176,派生科技,广东,汽车配件,20110215
1675,300177.SZ,300177,中海达,广东,通信设备,20110215
1676,300179.SZ,300179,四方达,河南,矿物制品,20110215
1677,300180.SZ,300180,华峰超纤,上海,化纤,20110222
1678,300181.SZ,300181,佐力药业,浙江,中成药,20110222
1679,300182.SZ,300182,捷成股份,北京,影视音像,20110222
1680,300183.SZ,300183,东软载波,山东,通信设备,20110222
1681,300184.SZ,300184,力源信息,湖北,元器件,20110222
1682,300185.SZ,300185,通裕重工,山东,工程机械,20110308
1683,300187.SZ,300187,永清环保,湖南,环境保护,20110308
1684,300188.SZ,300188,美亚柏科,福建,软件服务,20110316
1685,300189.SZ,300189,神农科技,海南,种植业,20110316
1686,300190.SZ,300190,维尔利,江苏,环境保护,20110316
1687,300191.SZ,300191,潜能恒信,北京,石油开采,20110316
1688,300192.SZ,300192,科德教育,江苏,文教休闲,20110322
1689,300193.SZ,300193,佳士科技,深圳,专用机械,20110322
1690,300194.SZ,300194,福安药业,重庆,化学制药,20110322
1691,300195.SZ,300195,长荣股份,天津,轻工机械,20110329
1692,300196.SZ,300196,长海股份,江苏,玻璃,20110329
1693,300197.SZ,300197,节能铁汉,深圳,环境保护,20110329
1694,300198.SZ,300198,纳川股份,福建,塑料,20110407
1695,300199.SZ,300199,翰宇药业,深圳,化学制药,20110407
1696,300200.SZ,300200,高盟新材,北京,化工原料,20110407
1697,300201.SZ,300201,*ST海伦,江苏,专用机械,20110407
1698,300203.SZ,300203,聚光科技,浙江,环境保护,20110415
1699,300204.SZ,300204,舒泰神,北京,生物制药,20110415
1700,300205.SZ,300205,天喻信息,湖北,通信设备,20110421
1701,300206.SZ,300206,理邦仪器,深圳,医疗保健,20110421
1702,300207.SZ,300207,欣旺达,深圳,电气设备,20110421
1703,300208.SZ,300208,青岛中程,山东,电气设备,20110426
1704,300209.SZ,300209,有棵树,湖南,互联网,20110426
1705,300210.SZ,300210,森远股份,辽宁,专用机械,20110426
1706,300211.SZ,300211,亿通科技,江苏,通信设备,20110505
1707,300212.SZ,300212,易华录,北京,软件服务,20110505
1708,300213.SZ,300213,佳讯飞鸿,北京,通信设备,20110505
1709,300214.SZ,300214,日科化学,山东,化工原料,20110511
1710,300215.SZ,300215,电科院,江苏,电气设备,20110511
1711,300217.SZ,300217,东方电热,江苏,家用电器,20110518
1712,300218.SZ,300218,安利股份,安徽,塑料,20110518
1713,300219.SZ,300219,鸿利智汇,广东,元器件,20110518
1714,300220.SZ,300220,金运激光,湖北,专用机械,20110525
1715,300221.SZ,300221,银禧科技,广东,塑料,20110525
1716,300222.SZ,300222,科大智能,上海,电气设备,20110525
1717,300223.SZ,300223,北京君正,北京,半导体,20110531
1718,300224.SZ,300224,正海磁材,山东,矿物制品,20110531
1719,300225.SZ,300225,金力泰,上海,染料涂料,20110531
1720,300226.SZ,300226,上海钢联,上海,互联网,20110608
1721,300227.SZ,300227,光韵达,深圳,专用机械,20110608
1722,300228.SZ,300228,富瑞特装,江苏,化工机械,20110608
1723,300229.SZ,300229,拓尔思,北京,软件服务,20110615
1724,300230.SZ,300230,永利股份,上海,塑料,20110615
1725,300231.SZ,300231,银信科技,北京,软件服务,20110615
1726,300232.SZ,300232,洲明科技,深圳,半导体,20110622
1727,300233.SZ,300233,金城医药,山东,化学制药,20110622
1728,300234.SZ,300234,开尔新材,浙江,陶瓷,20110622
1729,300235.SZ,300235,方直科技,深圳,软件服务,20110629
1730,300236.SZ,300236,上海新阳,上海,半导体,20110629
1731,300237.SZ,300237,美晨生态,山东,汽车配件,20110629
1732,300238.SZ,300238,冠昊生物,广东,医疗保健,20110706
1733,300239.SZ,300239,东宝生物,内蒙,生物制药,20110706
1734,300240.SZ,300240,飞力达,江苏,仓储物流,20110706
1735,300241.SZ,300241,瑞丰光电,深圳,半导体,20110712
1736,300242.SZ,300242,佳云科技,广东,互联网,20110712
1737,300243.SZ,300243,瑞丰高材,山东,化工原料,20110712
1738,300244.SZ,300244,迪安诊断,浙江,医疗保健,20110719
1739,300245.SZ,300245,天玑科技,上海,软件服务,20110719
1740,300246.SZ,300246,宝莱特,广东,医疗保健,20110719
1741,300247.SZ,300247,融捷健康,安徽,医疗保健,20110729
1742,300248.SZ,300248,新开普,河南,软件服务,20110729
1743,300249.SZ,300249,依米康,四川,软件服务,20110803
1744,300250.SZ,300250,初灵信息,浙江,软件服务,20110803
1745,300251.SZ,300251,光线传媒,北京,影视音像,20110803
1746,300252.SZ,300252,金信诺,深圳,通信设备,20110818
1747,300253.SZ,300253,卫宁健康,上海,软件服务,20110818
1748,300254.SZ,300254,仟源医药,山西,化学制药,20110819
1749,300255.SZ,300255,常山药业,河北,生物制药,20110819
1750,300256.SZ,300256,ST星星,江西,元器件,20110819
1751,300257.SZ,300257,开山股份,上海,机械基件,20110819
1752,300258.SZ,300258,精锻科技,江苏,汽车配件,20110826
1753,300259.SZ,300259,新天科技,河南,电器仪表,20110831
1754,300260.SZ,300260,新莱应材,江苏,机械基件,20110906
1755,300261.SZ,300261,雅本化学,江苏,农药化肥,20110906
1756,300262.SZ,300262,巴安水务,上海,水务,20110916
1757,300263.SZ,300263,隆华科技,河南,专用机械,20110916
1758,300264.SZ,300264,佳创视讯,深圳,软件服务,20110916
1759,300265.SZ,300265,通光线缆,江苏,电气设备,20110916
1760,300266.SZ,300266,兴源环境,浙江,环境保护,20110927
1761,300267.SZ,300267,尔康制药,湖南,化学制药,20110927
1762,300268.SZ,300268,佳沃食品,湖南,农业综合,20110927
1763,300269.SZ,300269,联建光电,深圳,半导体,20111012
1764,300270.SZ,300270,中威电子,浙江,通信设备,20111012
1765,300271.SZ,300271,华宇软件,北京,软件服务,20111026
1766,300272.SZ,300272,开能健康,上海,家用电器,20111102
1767,300273.SZ,300273,*ST和佳,广东,医疗保健,20111026
1768,300274.SZ,300274,阳光电源,安徽,电气设备,20111102
1769,300275.SZ,300275,梅安森,重庆,工程机械,20111102
1770,300276.SZ,300276,三丰智能,湖北,专用机械,20111115
1771,300277.SZ,300277,海联讯,深圳,软件服务,20111123
1772,300278.SZ,300278,华昌达,湖北,专用机械,20111216
1773,300279.SZ,300279,和晶科技,江苏,元器件,20111229
1774,300280.SZ,300280,紫天科技,福建,广告包装,20111229
1775,300281.SZ,300281,金明精机,广东,专用机械,20111229
1776,300282.SZ,300282,ST三盛,北京,文教休闲,20111229
1777,300283.SZ,300283,温州宏丰,浙江,电气设备,20120110
1778,300284.SZ,300284,苏交科,江苏,建筑工程,20120110
1779,300285.SZ,300285,国瓷材料,山东,陶瓷,20120113
1780,300286.SZ,300286,安科瑞,上海,电器仪表,20120113
1781,300287.SZ,300287,飞利信,北京,软件服务,20120201
1782,300288.SZ,300288,朗玛信息,贵州,软件服务,20120216
1783,300289.SZ,300289,利德曼,北京,医疗保健,20120216
1784,300290.SZ,300290,荣科科技,辽宁,软件服务,20120216
1785,300291.SZ,300291,百纳千成,北京,影视音像,20120209
1786,300292.SZ,300292,吴通控股,江苏,软件服务,20120229
1787,300293.SZ,300293,蓝英装备,辽宁,专用机械,20120308
1788,300294.SZ,300294,博雅生物,江西,生物制药,20120308
1789,300295.SZ,300295,三六五网,江苏,互联网,20120315
1790,300296.SZ,300296,利亚德,北京,半导体,20120315
1791,300297.SZ,300297,*ST蓝盾,四川,软件服务,20120315
1792,300298.SZ,300298,三诺生物,湖南,医疗保健,20120319
1793,300299.SZ,300299,富春股份,福建,互联网,20120319
1794,300300.SZ,300300,海峡创新,福建,软件服务,20120319
1795,300301.SZ,300301,*ST长方,深圳,半导体,20120321
1796,300302.SZ,300302,同有科技,北京,软件服务,20120321
1797,300303.SZ,300303,聚飞光电,深圳,半导体,20120319
1798,300304.SZ,300304,云意电气,江苏,汽车配件,20120321
1799,300305.SZ,300305,裕兴股份,江苏,塑料,20120329
1800,300306.SZ,300306,远方信息,浙江,电器仪表,20120329
1801,300307.SZ,300307,慈星股份,浙江,纺织机械,20120329
1802,300308.SZ,300308,中际旭创,山东,通信设备,20120410
1803,300309.SZ,300309,*ST吉艾,北京,多元金融,20120410
1804,300310.SZ,300310,宜通世纪,广东,通信设备,20120425
1805,300311.SZ,300311,任子行,深圳,软件服务,20120425
1806,300313.SZ,300313,ST天山,新疆,农业综合,20120425
1807,300314.SZ,300314,戴维医疗,浙江,医疗保健,20120508
1808,300315.SZ,300315,掌趣科技,北京,互联网,20120511
1809,300316.SZ,300316,晶盛机电,浙江,专用机械,20120511
1810,300317.SZ,300317,珈伟新能,深圳,半导体,20120511
1811,300318.SZ,300318,博晖创新,北京,医疗保健,20120523
1812,300319.SZ,300319,麦捷科技,深圳,元器件,20120523
1813,300320.SZ,300320,海达股份,江苏,橡胶,20120601
1814,300321.SZ,300321,同大股份,山东,塑料,20120523
1815,300322.SZ,300322,硕贝德,广东,通信设备,20120608
1816,300323.SZ,300323,华灿光电,湖北,半导体,20120601
1817,300324.SZ,300324,旋极信息,北京,软件服务,20120608
1818,300326.SZ,300326,凯利泰,上海,医疗保健,20120613
1819,300327.SZ,300327,中颖电子,上海,半导体,20120613
1820,300328.SZ,300328,宜安科技,广东,小金属,20120619
1821,300329.SZ,300329,海伦钢琴,浙江,文教休闲,20120619
1822,300330.SZ,300330,*ST计通,上海,软件服务,20120619
1823,300331.SZ,300331,苏大维格,江苏,元器件,20120628
1824,300332.SZ,300332,天壕环境,北京,供气供热,20120628
1825,300333.SZ,300333,兆日科技,深圳,软件服务,20120628
1826,300334.SZ,300334,津膜科技,天津,水务,20120705
1827,300335.SZ,300335,迪森股份,广东,供气供热,20120710
1828,300336.SZ,300336,*ST新文,上海,影视音像,20120710
1829,300337.SZ,300337,银邦股份,江苏,铝,20120718
1830,300338.SZ,300338,ST开元,湖南,文教休闲,20120726
1831,300339.SZ,300339,润和软件,江苏,软件服务,20120718
1832,300340.SZ,300340,科恒股份,广东,电气设备,20120726
1833,300341.SZ,300341,麦克奥迪,福建,电气设备,20120726
1834,300342.SZ,300342,天银机电,江苏,家用电器,20120726
1835,300343.SZ,300343,联创股份,山东,化工原料,20120801
1836,300344.SZ,300344,立方数科,安徽,软件服务,20120801
1837,300345.SZ,300345,华民股份,湖南,机械基件,20120801
1838,300346.SZ,300346,南大光电,江苏,元器件,20120807
1839,300347.SZ,300347,泰格医药,浙江,医疗保健,20120817
1840,300348.SZ,300348,长亮科技,深圳,软件服务,20120817
1841,300349.SZ,300349,金卡智能,浙江,电器仪表,20120817
1842,300350.SZ,300350,华鹏飞,深圳,仓储物流,20120821
1843,300351.SZ,300351,永贵电器,浙江,运输设备,20120920
1844,300352.SZ,300352,北信源,北京,软件服务,20120912
1845,300353.SZ,300353,东土科技,北京,通信设备,20120927
1846,300354.SZ,300354,东华测试,江苏,电器仪表,20120920
1847,300355.SZ,300355,蒙草生态,内蒙,环境保护,20120927
1848,300356.SZ,300356,*ST光一,江苏,电气设备,20121009
1849,300357.SZ,300357,我武生物,浙江,生物制药,20140121
1850,300358.SZ,300358,楚天科技,湖南,医疗保健,20140121
1851,300359.SZ,300359,全通教育,广东,文教休闲,20140121
1852,300360.SZ,300360,炬华科技,浙江,电器仪表,20140121
1853,300363.SZ,300363,博腾股份,重庆,化学制药,20140129
1854,300364.SZ,300364,中文在线,北京,出版业,20150121
1855,300365.SZ,300365,恒华科技,北京,软件服务,20140123
1856,300366.SZ,300366,创意信息,四川,软件服务,20140127
1857,300368.SZ,300368,汇金股份,河北,IT设备,20140123
1858,300369.SZ,300369,绿盟科技,北京,软件服务,20140129
1859,300370.SZ,300370,*ST安控,四川,电器仪表,20140123
1860,300371.SZ,300371,汇中股份,河北,电器仪表,20140123
1861,300373.SZ,300373,扬杰科技,江苏,半导体,20140123
1862,300374.SZ,300374,中铁装配,北京,其他建材,20150319
1863,300375.SZ,300375,鹏翎股份,天津,汽车配件,20140127
1864,300376.SZ,300376,易事特,广东,电气设备,20140127
1865,300377.SZ,300377,赢时胜,深圳,软件服务,20140127
1866,300378.SZ,300378,鼎捷软件,上海,软件服务,20140127
1867,300379.SZ,300379,东方通,北京,软件服务,20140128
1868,300380.SZ,300380,安硕信息,上海,软件服务,20140128
1869,300381.SZ,300381,溢多利,广东,化学制药,20140128
1870,300382.SZ,300382,斯莱克,江苏,专用机械,20140129
1871,300383.SZ,300383,光环新网,北京,电信运营,20140129
1872,300384.SZ,300384,三联虹普,北京,建筑工程,20140801
1873,300385.SZ,300385,雪浪环境,江苏,环境保护,20140626
1874,300386.SZ,300386,飞天诚信,北京,软件服务,20140626
1875,300387.SZ,300387,富邦股份,湖北,农药化肥,20140702
1876,300388.SZ,300388,节能国祯,安徽,环境保护,20140801
1877,300389.SZ,300389,艾比森,深圳,半导体,20140801
1878,300390.SZ,300390,天华超净,江苏,电气设备,20140731
1879,300391.SZ,300391,康跃科技,山东,中成药,20140801
1880,300392.SZ,300392,*ST腾信,北京,互联网,20140910
1881,300393.SZ,300393,中来股份,江苏,塑料,20140912
1882,300394.SZ,300394,天孚通信,江苏,通信设备,20150217
1883,300395.SZ,300395,菲利华,湖北,玻璃,20140910
1884,300396.SZ,300396,迪瑞医疗,吉林,医疗保健,20140910
1885,300397.SZ,300397,天和防务,陕西,通信设备,20140910
1886,300398.SZ,300398,飞凯材料,上海,化工原料,20141009
1887,300399.SZ,300399,天利科技,江西,互联网,20141009
1888,300400.SZ,300400,劲拓股份,深圳,专用机械,20141010
1889,300401.SZ,300401,花园生物,浙江,化学制药,20141009
1890,300402.SZ,300402,宝色股份,江苏,专用机械,20141010
1891,300403.SZ,300403,汉宇集团,广东,家用电器,20141030
1892,300404.SZ,300404,博济医药,广东,医疗保健,20150424
1893,300405.SZ,300405,科隆股份,辽宁,化工原料,20141030
1894,300406.SZ,300406,九强生物,北京,医疗保健,20141030
1895,300407.SZ,300407,凯发电气,天津,电气设备,20141203
1896,300408.SZ,300408,三环集团,广东,元器件,20141203
1897,300409.SZ,300409,道氏技术,广东,电气设备,20141203
1898,300410.SZ,300410,正业科技,广东,电器仪表,20141231
1899,300411.SZ,300411,金盾股份,浙江,专用机械,20141231
1900,300412.SZ,300412,迦南科技,浙江,医疗保健,20141231
1901,300413.SZ,300413,芒果超媒,湖南,影视音像,20150121
1902,300414.SZ,300414,中光防雷,四川,通信设备,20150513
1903,300415.SZ,300415,伊之密,广东,专用机械,20150123
1904,300416.SZ,300416,苏试试验,江苏,电器仪表,20150122
1905,300417.SZ,300417,南华仪器,广东,电器仪表,20150123
1906,300418.SZ,300418,昆仑万维,北京,互联网,20150121
1907,300419.SZ,300419,浩丰科技,北京,软件服务,20150122
1908,300420.SZ,300420,五洋停车,江苏,机械基件,20150217
1909,300421.SZ,300421,力星股份,江苏,机械基件,20150217
1910,300422.SZ,300422,博世科,广西,环境保护,20150217
1911,300423.SZ,300423,昇辉科技,山东,电气设备,20150217
1912,300424.SZ,300424,航新科技,广东,航空,20150422
1913,300425.SZ,300425,中建环能,四川,环境保护,20150216
1914,300426.SZ,300426,唐德影视,浙江,影视音像,20150217
1915,300427.SZ,300427,红相股份,福建,电气设备,20150217
1916,300428.SZ,300428,立中集团,河北,汽车配件,20150319
1917,300429.SZ,300429,强力新材,江苏,化工原料,20150324
1918,300430.SZ,300430,诚益通,北京,电器仪表,20150319
1919,300432.SZ,300432,富临精工,四川,汽车配件,20150319
1920,300433.SZ,300433,蓝思科技,湖南,元器件,20150318
1921,300434.SZ,300434,金石亚药,四川,化学制药,20150424
1922,300435.SZ,300435,中泰股份,浙江,供气供热,20150326
1923,300436.SZ,300436,广生堂,福建,化学制药,20150422
1924,300437.SZ,300437,清水源,河南,化工原料,20150423
1925,300438.SZ,300438,鹏辉能源,广东,电气设备,20150424
1926,300439.SZ,300439,美康生物,浙江,医疗保健,20150422
1927,300440.SZ,300440,运达科技,四川,软件服务,20150423
1928,300441.SZ,300441,鲍斯股份,浙江,机床制造,20150423
1929,300442.SZ,300442,润泽科技,上海,轻工机械,20150424
1930,300443.SZ,300443,金雷股份,山东,电气设备,20150422
1931,300444.SZ,300444,双杰电气,北京,电气设备,20150423
1932,300445.SZ,300445,康斯特,北京,电器仪表,20150424
1933,300446.SZ,300446,乐凯新材,河北,化工原料,20150423
1934,300447.SZ,300447,全信股份,江苏,电气设备,20150422
1935,300448.SZ,300448,浩云科技,广东,软件服务,20150424
1936,300449.SZ,300449,汉邦高科,北京,IT设备,20150422
1937,300450.SZ,300450,先导智能,江苏,专用机械,20150518
1938,300451.SZ,300451,创业慧康,浙江,软件服务,20150514
1939,300452.SZ,300452,山河药辅,安徽,化学制药,20150515
1940,300453.SZ,300453,三鑫医疗,江西,医疗保健,20150515
1941,300454.SZ,300454,深信服,深圳,软件服务,20180516
1942,300455.SZ,300455,康拓红外,北京,运输设备,20150515
1943,300456.SZ,300456,赛微电子,北京,元器件,20150514
1944,300457.SZ,300457,赢合科技,深圳,专用机械,20150514
1945,300458.SZ,300458,全志科技,广东,元器件,20150515
1946,300459.SZ,300459,汤姆猫,浙江,互联网,20150515
1947,300460.SZ,300460,惠伦晶体,广东,元器件,20150515
1948,300461.SZ,300461,田中精机,浙江,专用机械,20150519
1949,300462.SZ,300462,华铭智能,上海,IT设备,20150527
1950,300463.SZ,300463,迈克生物,四川,医疗保健,20150528
1951,300464.SZ,300464,星徽股份,广东,机械基件,20150610
1952,300465.SZ,300465,高伟达,北京,软件服务,20150528
1953,300466.SZ,300466,赛摩智能,江苏,电器仪表,20150528
1954,300467.SZ,300467,迅游科技,四川,互联网,20150527
1955,300468.SZ,300468,四方精创,深圳,软件服务,20150527
1956,300469.SZ,300469,信息发展,上海,软件服务,20150611
1957,300470.SZ,300470,中密控股,四川,机械基件,20150612
1958,300471.SZ,300471,厚普股份,四川,专用机械,20150611
1959,300472.SZ,300472,新元科技,江西,专用机械,20150611
1960,300473.SZ,300473,德尔股份,辽宁,汽车配件,20150612
1961,300474.SZ,300474,景嘉微,湖南,元器件,20160331
1962,300475.SZ,300475,香农芯创,安徽,元器件,20150610
1963,300476.SZ,300476,胜宏科技,广东,元器件,20150611
1964,300477.SZ,300477,合纵科技,北京,电气设备,20150610
1965,300478.SZ,300478,杭州高新,浙江,塑料,20150610
1966,300479.SZ,300479,神思电子,山东,软件服务,20150612
1967,300480.SZ,300480,光力科技,河南,专用机械,20150702
1968,300481.SZ,300481,濮阳惠成,河南,化工原料,20150630
1969,300482.SZ,300482,万孚生物,广东,医疗保健,20150630
1970,300483.SZ,300483,首华燃气,上海,石油开采,20150630
1971,300484.SZ,300484,蓝海华腾,深圳,电气设备,20160322
1972,300485.SZ,300485,赛升药业,北京,生物制药,20150626
1973,300486.SZ,300486,东杰智能,山西,专用机械,20150630
1974,300487.SZ,300487,蓝晓科技,陕西,化工原料,20150702
1975,300488.SZ,300488,恒锋工具,浙江,机械基件,20150701
1976,300489.SZ,300489,光智科技,黑龙江,元器件,20150701
1977,300490.SZ,300490,华自科技,湖南,电气设备,20151231
1978,300491.SZ,300491,通合科技,河北,电气设备,20151231
1979,300492.SZ,300492,华图山鼎,四川,建筑工程,20151223
1980,300493.SZ,300493,润欣科技,上海,元器件,20151210
1981,300494.SZ,300494,盛天网络,湖北,互联网,20151231
1982,300495.SZ,300495,*ST美尚,深圳,环境保护,20151222
1983,300496.SZ,300496,中科创达,北京,软件服务,20151210
1984,300497.SZ,300497,富祥药业,江西,化学制药,20151222
1985,300498.SZ,300498,温氏股份,广东,农业综合,20151102
1986,300499.SZ,300499,高澜股份,广东,专用机械,20160202
1987,300500.SZ,300500,启迪设计,江苏,建筑工程,20160204
1988,300501.SZ,300501,海顺新材,上海,广告包装,20160204
1989,300502.SZ,300502,新易盛,四川,通信设备,20160303
1990,300503.SZ,300503,昊志机电,广东,机床制造,20160309
1991,300504.SZ,300504,天邑股份,四川,通信设备,20180330
1992,300505.SZ,300505,川金诺,云南,农药化肥,20160315
1993,300506.SZ,300506,名家汇,深圳,建筑工程,20160324
1994,300507.SZ,300507,苏奥传感,江苏,汽车配件,20160429
1995,300508.SZ,300508,维宏股份,上海,软件服务,20160419
1996,300509.SZ,300509,新美星,江苏,专用机械,20160425
1997,300510.SZ,300510,金冠股份,吉林,电气设备,20160506
1998,300511.SZ,300511,雪榕生物,上海,种植业,20160504
1999,300512.SZ,300512,中亚股份,浙江,专用机械,20160526
2000,300513.SZ,300513,恒实科技,北京,软件服务,20160530
